,title,desc,url
56,ООН,"Организа́ция Объединённых На́ций (ОО́Н) — международная организация, созданная для поддержания и укрепления международного мира и безопасности, а также развития сотрудничества между государствами. ООН считается универсальным форумом, наделённым уникальной легитимностью, несущей конструкцией международной системы коллективной безопасности, главным элементом современной многосторонней дипломатии. Штаб-квартира ООН находится в Нью-Йорке; у ООН также есть дополнительные офисы в Вене, Женеве и Найроби. Международный суд ООН находится в Гааге.
ООН была создана после Второй мировой войны странами — участниками антигитлеровской коалиции; новая организация, пришедшая на смену неэффективной Лиге Наций, должна была предотвращать будущие войны.
С 2011 года членами ООН являются 193 страны — почти все суверенные государства мира. В структуру ООН входят шесть основных органов: Генеральная Ассамблея, Совет Безопасности, Экономический и Социальный Совет (ЭКОСОС), Совет по опеке, Международный суд ООН и Секретариат ООН. В рамках более широкой системы ООН работает ряд специализированных международных агентств, фондов и программ, в том числе Группа Всемирного банка, Всемирная организация здравоохранения, Всемирная продовольственная программа, ЮНЕСКО и ЮНИСЕФ. Главным административным должностным лицом ООН является Генеральный секретарь ООН; с 2017 года этот пост занимает португальский дипломат Антониу Гутерриш.",https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F_%D0%9E%D0%B1%D1%8A%D0%B5%D0%B4%D0%B8%D0%BD%D1%91%D0%BD%D0%BD%D1%8B%D1%85_%D0%9D%D0%B0%D1%86%D0%B8%D0%B9
57,Общество потребления,"О́бщество потребле́ния (англ. consumer society) — понятие, обозначающее совокупность общественных отношений, организованных на основе индивидуального потребления, опосредованного рынком. Его экономическим базисом является потребительский капитализм. 
Общество потребления характеризуется массовым потреблением материальных благ и формированием соответствующей системы ценностей и установок. 
Изучение общества потребления как социального феномена можно рассматривать как одно из направлений теории моды.",https://ru.wikipedia.org/wiki/%D0%9E%D0%B1%D1%89%D0%B5%D1%81%D1%82%D0%B2%D0%BE_%D0%BF%D0%BE%D1%82%D1%80%D0%B5%D0%B1%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F
58,Отраслевой стандарт,"Отраслевой стандарт — документ по стандартизации, утвержденный (принятый) до 1 июля 2003 г. федеральным органом исполнительной власти в пределах его компетенции. 
В настоящее время в России может устанавливать требования к оборонной продукции, а также процессам и иным объектам стандартизации, связанным с такой продукцией (отраслевые стандарты применяются до их отмены, разработки на их основе иных документов по стандартизации оборонной продукции или перевода в категорию стандартов организаций).",https://ru.wikipedia.org/wiki/%D0%9E%D1%82%D1%80%D0%B0%D1%81%D0%BB%D0%B5%D0%B2%D0%BE%D0%B9_%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82
59,Перечень стандартов ИСО,Это перечень стандартов ИСО. Более подробные сведения о некоторых стандартах ISO/IEC JTC1 можно найти в свободном доступе здесь.,https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B5%D1%87%D0%B5%D0%BD%D1%8C_%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82%D0%BE%D0%B2_%D0%98%D0%A1%D0%9E
60,Продовольственная и сельскохозяйственная организация ООН,"Продовольственная и сельскохозяйственная организация Объединённых Наций (ФАО) (англ. Food and Agriculture Organization, FAO) — организация ООН, основной задачей которой является борьба с голодом. ФАО выступает в качестве форума, где развитые и развивающиеся страны на равных обсуждают и согласовывают политические решения в сфере продовольственной безопасности.
Кроме того, ФАО служит источником информации и оказывает помощь развивающимся странам в улучшении практик сельского хозяйства, лесоводства и рыбоводства, стремится обеспечить здоровое питание и продовольственную безопасность для всех. Девиз организации на латинском языке — «Fiat panis» — переводится как «Да будет хлеб». По состоянию на август 2018 года в ФАО насчитывается 197 государств-членов, включая Европейский союз (организация-член), Ниуэ и Острова Кука (государства в свободной ассоциации с Новой Зеландией), а также Фарерские острова и Токелау, которые являются ассоциированными членами.",https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B4%D0%BE%D0%B2%D0%BE%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%B8_%D1%81%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D1%85%D0%BE%D0%B7%D1%8F%D0%B9%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F_%D0%9E%D0%9E%D0%9D
61,Региональный стандарт,"Региональный стандарт — стандарт, принятый региональной организацией по стандартизации.
 Примерами региональных стандартов являются европейские стандарты, обозначаемые индексом (префиксом) EH (EN); стандарты СНГ, обозначаемые индексом (префиксом) ГОСТ.",https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B3%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82
62,СИ,"Междунаро́дная систе́ма едини́ц, СИ (фр. Système international d’unités, SI) — система единиц физических величин, современный вариант метрической системы. СИ является наиболее широко используемой системой единиц в мире — как в повседневной жизни, так и в науке и технике. В настоящее время СИ принята в качестве основной системы единиц большинством стран мира и почти всегда используется в области техники, даже в тех странах, в которых в повседневной жизни используются традиционные единицы. В этих немногих странах (например, в США) определения традиционных единиц были изменены таким образом, чтобы связать их фиксированными коэффициентами с соответствующими единицами СИ.
Полное официальное описание СИ вместе с её толкованием содержится в действующей редакции Брошюры СИ (фр. Brochure SI, англ. The SI Brochure), опубликованной Международным бюро мер и весов (МБМВ) и представленной на сайте МБМВ. Брошюра СИ издаётся с 1970 года, с 1985 года выходит на французском и английском языках, переведена также на ряд других языков, однако официальным считается текст только на французском языке.",https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B6%D0%B4%D1%83%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%B0%D1%8F_%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0_%D0%B5%D0%B4%D0%B8%D0%BD%D0%B8%D1%86
63,Сертификация,"С т.з. технического регулирования сертифика́ция — это форма подтверждения соответствия объектов установленным требованиям, осуществляемая органом по сертификации (, ст.2).
Сертификация — это подтверждение соответствия третьей стороной (акцентирует, п.5.5). Тем она и отличается от другой формы подтверждения соответствия — декларирования соответствия, — которая в свою очередь является подтверждением соответствия первой стороной (, п.4.4). Первая сторона — лицо или организация, предоставляющее(ая) объект (, п.2.2); третья сторона — лицо или орган, независимое(ый) от лица или организации, предоставляющего(ей) объект, и от пользователя, заинтересованного в этом объекте ( п.2.4).
Общей целью сертификации является придание уверенности всем заинтересованным сторонам в том, что продукция, процессы и услуги удовлетворяют установленным требованиям (, введение).
В результате сертификации предполагается получение сертификата соответствия, что не является гарантированным результатом: орган по сертификации полномочен отказать как в сертификации, так и в выдаче сертификата соответствия в ряде случаев.",https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F
64,Совет по Международным стандартам финансовой отчётности,"Совет по Международным стандартам финансовой отчётности (англ. International Accounting Standards Board, СМСФО) — независимый орган Фонда международных стандартов финансовой отчётности (МСФО), созданный в 2001 году. Члены СМСФО отвечают за разработку и публикацию МСФО, а также за утверждение их интерпретаций. В процессе разработки публикуются документы для обсуждения, проекты стандартов, по которым принимаются комментарии.",https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B2%D0%B5%D1%82_%D0%BF%D0%BE_%D0%9C%D0%B5%D0%B6%D0%B4%D1%83%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D1%8B%D0%BC_%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82%D0%B0%D0%BC_%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%BE%D0%B9_%D0%BE%D1%82%D1%87%D1%91%D1%82%D0%BD%D0%BE%D1%81%D1%82%D0%B8
65,Совет по архитектуре Интернета,"Совет по архитектуре Интернета (англ. Internet Architecture Board, англ. IAB) — группа технических советников ISOC, которая осуществляет:

надзор за архитектурой Интернета, включая его протоколы и связанные с ними процедуры;
надзор за созданием новых стандартов Интернета;
редактирование и публикацию серии документов RFC;
консультации руководства ISOC по техническим, архитектурным и процедурным вопросам, связанным с Интернетом и его технологиями.",https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B2%D0%B5%D1%82_%D0%BF%D0%BE_%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B5_%D0%98%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B5%D1%82%D0%B0
66,Совет экономической взаимопомощи,"Сове́т экономи́ческой взаимопо́мощи (СЭВ) — межправительственная экономическая организация, действовавшая в 1949—1991 годах. Создана по решению экономического совещания представителей Албании, Болгарии, Венгрии, Польши, Румынии, СССР и Чехословакии. Штаб-квартира СЭВ находилась в Москве.
Основные решения принимались на ежегодно созываемых сессиях, проходивших поочерёдно в столицах стран — членов в порядке названий по русскому алфавиту. Делегации стран возглавляли главы правительств, на 16—18-м и 23-м заседаниях делегации стран возглавляли первые (генеральные) секретари центральных комитетов коммунистических и рабочих партий. В 1962 году был создан исполнительный комитет, состоявший из представителей стран — членов на уровне заместителей глав правительств по одному от каждой страны. Действовал секретариат СЭВ — экономический и исполнительно-административный орган, располагался в Москве, работой секретариата руководил секретарь СЭВ (главное должностное лицо Совета) и его заместители.
Переводный рубль — коллективная валюта, мера стоимости, средство платежа и накопления для организации многосторонних расчётов стран — членов Совета экономической взаимопомощи.",https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B2%D0%B5%D1%82_%D1%8D%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B9_%D0%B2%D0%B7%D0%B0%D0%B8%D0%BC%D0%BE%D0%BF%D0%BE%D0%BC%D0%BE%D1%89%D0%B8
67,Список обозначений стандартов,"Ниже приведён список буквенных обозначений различных стандартов (международных, национальных и т. д.) и других нормативно-технических документов.

AACP — NATO Allied Acquisition Practices Publications.
AAP — NATO Allied Administrative Publications.
AAR — стандарты AAR (Association of American Railroads, Ассоциация американских железных дорог).
AASTP — NATO Allied Ammunition Storage and Transport Publications.
ACI — стандарты ACI (American Concrete Institute, Американский институт бетона).
AECTP — NATO Allied Environmental Conditions and Test Publications.
AEDP — NATO Allied Engineering Documentation Publication.
AEP — NATO Allied Engineering Publication.
AFNOR — стандарты AFNOR (Association Francaise de Normalisation, Французская ассоциация стандартизации).
AGMA — стандарты AGMA (American Gear Manufactures Association, Американская ассоциация производителей оборудования).
AIA — стандарты AIA (The Aerospace Industries Association, Ассоциация авиакосмической промышленности).
AJP — NATO Allied Joint Publications.
ANSI — стандарты ANSI (American National Standards Institute, Национальный институт стандартизации США).
AOAC — стандарты AOAC International (Association of Analytical Communities, Ассоциация аналитических сообществ).
AOP — NATO Allied Ordnance Publications.
API — стандарты API (American Petroleum Institute, Американский институт нефти).
AQAP — NATO Allied Quality Assurance Publications.
ARMP — NATO Allied Reliability and Maintainability Publication.
ASCE — стандарты ASCE (American Society of Civil Engineers, Американское общество инженеров-строителей).
ASHRAE — стандарты ASHRAE (American Society of Heating, Refrigerating, and Air-Conditioning Engineers, Американское общество инженеров по нагреванию, охлаждению и кондиционированию воздуха).
ASME — стандарты ASME (American Society of Mechanical Engineers, Американское общество инженеров-механиков).
ASSE — стандарты ASSE (American Society of Safety Engineers, Американское общество инженеров по технике безопасности).
ASTM — стандарты ASTM (American Society for Testing and Materials).
ASQ — стандарты ASQ (The American Society for Quality, Американская организация по качеству).
ATP — NATO Allied Tactical Publications.
ADatP — NATO Allied Data Procedure.
AWS — стандарты AWS (American Welding Society, Американское общество по сварке).
AWWA — стандарты AWWA (American water works association, Американская ассоциация водоподготовки).
BSI — стандарты BSI (British Standards Institute, Британский институт стандартов).
CAC/GL — стандарты ФАО/ВОЗ, публикации CODEX ALIMENTARIUS.
CEA — стандарты CEA (Consumer Electronics Association, Ассоциация потребителей электроники).
DIN — стандарты Немецкого института стандартизации.
EIA — стандарты EIA (Electronic Industries Alliance, Альянс электронной индустрии).
EN — европейские стандарты, принятые CEN, CENELEC или ETSI, в т. ч. Eurocode.
GEIA — стандарты GEIA (Government Electronics and Information Association, Правительственная организация по электронике и информации).
GPC — стандарты GPC (Международная система добровольной сертификации Global Proficiency Certificate, Сертификат глобальной квалификации).
IAS — стандарты IASC (International Accounting Standards Committee foundation, Комитет по Международным стандартам финансовой отчетности).
ICC — стандарты ICC (International Code Council, Международный Совет по нормам и правилам).
IEC (МЭК) — стандарты МЭК (Международная электротехническая комиссия).
IEEE — стандарты IEEE (Institute of Electrical and Electronic Engineers, Институт инженеров по электротехнике и электронике).
IFRS — стандарты IASB (International Accounting Standards Board, Совет по Международным стандартам финансовой отчётности).
IPC — стандарты IPC (Association Connecting Electronics Industries, Ассоциация по разработке электронных коммуникаций).
ISA — стандарты ISA (The Instrumentation, Systems, And Automation Society, Американское общество приборостроителей).
ISO — стандарты ISO (International Organization for Standardization, Международная организация по стандартизации).
ITU — стандарты ITU (International Telecommunication Union, Международный союз электросвязи).
JIS (JSA JIS) — стандарты JIS (Japanese Industrial Standards Committee, Японская ассоциация стандартов).
MIL — стандарты MIL, военные стандарты, утверждаемые Министерством обороны США.
NACE — стандарты NACE International (National Association of Corrosion Engineers, Национальная ассоциация специалистов по коррозии).
NEMA — стандарты NEMA (National Electrical Manufacturers Association, Национальная ассоциация производителей электроэнергии).
NFPA — стандарты NFPA (National Fire Protection Association, Национальная Ассоциация Противопожарной безопасности).
NIST — стандарты NIST (The National Institute for Standards and Technology, Национальный институт стандартов и технологий США).
OENORM — стандарты OENORM (Austrian Standards Institute, Австрийский институт по стандартизации).
RS — стандарты EIA (Electronic Industries Alliance, Альянс электронной индустрии).
SAE — стандарты SAE (Society of Automotive Engineers International, Сообщество автомобильных инженеров).
STANAG — NATO Standardization Agreements, стандартизационные соглашения НАТО.
TCO — стандарты добровольной сертификации на эргономичность и безопасность дисплеев, разработанные комитетом TCO Development, который является частью Шведской конфедерации профсоюзов.
TIA — стандарты TIA (Telecommunications Industry Association, Ассоциация промышленных телекоммуникаций).
UL — стандарты UL (Underwriters Laboratories Inc., Лаборатория по технике безопасности (США)).
UIC — стандарты UIC (Union Internationale des Chemins de fer, Международный союз железных дорог)в России/СНГГОСТ — Межгосударственные стандарты (в странах — членах МГС), ранее Государственные стандарты СССР.
ГОСТ Р — национальные стандарты Российской Федерации.
ГОСТ РВ — Государственные стандарты РФ в области обороны и военной промышленности.
ГОСТ Р ИСО / МЭК  — национальные стандарты РФ гармонизированные и / или идентичные с ИСО и МЭК.
ИСО — русское обозначение ISO.
МСФО — русское обозначение IAS, IFRS.
МЭК — русское обозначение IEC.
ОСТ — стандарты отрасли.
ПМГ — Правила межгосударственной стандартизации (в странах — членах МГС).
РМГ — Рекомендации по межгосударственной стандартизации (в странах — членах МГС).
СТБ — Государственные стандарты Республика Беларусь.
СТП — стандарты предприятия. С 2004 года это обозначение не действует.
СТО — стандарты научно-технических, инженерных, коммерческих и общественных организаций. Введено в действие с 2004 взамен СТП.
ТУ — Технические условия
СТ РК   — Национальный стандарт Республики Казахстан.
КМС  —  Национальный стандарт Киргизской Республики.
СТБ  —  Национальный стандарт Республики Беларусь.",https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%BE%D0%B1%D0%BE%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D0%B9_%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82%D0%BE%D0%B2
68,Средства массовой информации,"Сре́дства ма́ссовой информа́ции (аббревиатура СМИ, в отличие от средств ма́ссовой коммуника́ции, СМК) — совокупность органов публичной передачи информации с помощью технических средств; до сих пор более употребительное в русском языке (по сравнению с термином «средства массовой коммуникации») обозначение средств повседневной практики сбора, обработки и распространения сообщений массовым аудиториям.",https://ru.wikipedia.org/wiki/%D0%A1%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0_%D0%BC%D0%B0%D1%81%D1%81%D0%BE%D0%B2%D0%BE%D0%B9_%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%B8
69,Стандарт,"Станда́рт (от англ. standard) — нормативный технический документ, устанавливающий нормы, правила, требования к объекту стандартизации. Может содержать правовые нормы, не имеющие технического содержания, но не содержит санкций. Один из видов стандарта: технические условия — содержит только требования.
Существуют и другие значения слова стандарт: общепринятый, исторически сложившийся набор правил (золотой стандарт, Стандарт оформления кода, Открытый стандарт, Стандарты телевизионного вещания); изделие, служащее в качестве образца; в переносном смысле — шаблон, трафарет, не содержащий ничего оригинального.",https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82
70,Стандартизация,"Стандартиза́ция — деятельность по разработке, опубликованию и применению стандартов, по установлению норм, правил и характеристик в целях обеспечения безопасности продукции, работ и услуг для окружающей среды, жизни, здоровья и имущества, технической и информационной совместимости, взаимозаменяемости и качества продукции, работ и услуг в соответствии с уровнем развития науки, техники и технологии, единства измерений, экономии всех видов ресурсов, безопасности хозяйственных объектов с учётом риска возникновения природных и техногенных катастроф и других чрезвычайных ситуаций, обороноспособности и мобилизационной готовности страны.
Стандартизация направлена на достижение оптимальной степени упорядочения в определенной области посредством установления положений для всеобщего и многократного применения в отношении реально существующих или потенциальных задач.
За реализацию норм стандартизации отвечают органы стандартизации, наделенные законным правом руководить разработкой и утверждать нормативные документы и другие правила, придавая им статус стандартов.
В области промышленности стандартизация ведет к снижению себестоимости продукции, поскольку:

позволяет экономить время и средства за счет применения уже разработанных типовых ситуаций и объектов;
повышает надежность изделия или результатов расчетов, поскольку применяемые технические решения уже неоднократно проверены на практике;
упрощает ремонт и обслуживание изделий, так как стандартные узлы и детали — взаимозаменяемые (при условии, что сборка осуществлялась без пригоночных операций).Стандартизация может быть малоэффективной в случаях, когда основной целью разработки изделия является достижение очень высоких функциональных характеристик, которые возможны при значениях основных параметров, не соответствующих стандартным.",https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F
71,Страна,"Страна́, Геополитическое пространство — территория, имеющая политические, физико-географические, культурные или исторические границы, которые могут быть как чётко определёнными и зафиксированными, так и размытыми (в таком случае нередко говорят не о границах, а о «рубежах»).
В соответствии с этим, выделяют несколько типов стран:

Политические страны (территория государства или колонии)
Физико-географические страны и области
Культурные страны и области
Исторические страны и областиСтрана может как обладать государственным суверенитетом, так и находиться под суверенитетом другого государства (колонии, подопечные территории).",https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D0%BD%D0%B0
72,Техническое регулирование,"Техническое регулирование — правовое регулирование отношений в трех областях:Ст. 2:

в области установления, применения и исполнения обязательных требований к продукции или к продукции и связанным с требованиями к продукции процессам проектирования (включая изыскания), производства, строительства, монтажа, наладки, эксплуатации, хранения, перевозки, реализации и утилизации;
в области применения на добровольной основе требований к продукции, процессам проектирования (включая изыскания), производства, строительства, монтажа, наладки, эксплуатации, хранения, перевозки, реализации и утилизации, выполнению работ или оказанию услуг (в рамках Евразийского экономического союза эта область отсутствует);
в области оценки соответствия.Обязательные требования устанавливаются техническими регламентами.:Ст. 2",https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5_%D1%80%D0%B5%D0%B3%D1%83%D0%BB%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5
73,Тоталитаризм,"Тоталитари́зм (от лат. totalis «весь, целый, полный» ← totalitas «цельность, полнота») — политический режим, подразумевающий абсолютный (тотальный) контроль государства над всеми аспектами общественной и частной жизни.
Тоталитари́зм в политологии — форма отношения общества и власти, при которой политическая власть стремится к полному (тотальному) контролю людей и общества, ставя задачу полностью контролировать все аспекты человеческой жизни. Проявления оппозиции в любой форме пресекаются или подавляются государством.
Понятие «тоталитарное государство» (итал. stato totalitario) появилось в начале 1920-х для характеристики режима Бенито Муссолини. Тоталитарному государству были свойственны неограниченные полномочия власти, ликвидация конституционных прав и свобод, репрессии в отношении инакомыслящих, милитаризация общественной жизни. Правоведы итальянского фашизма и немецкого нацизма использовали термин в положительном ключе, а их критики — в отрицательном.
В художественной литературе классиками изображения тоталитарного общества являются английские писатели О. Хаксли и Дж. Оруэлл; ранее образ тоталитарного общества создал Е. И. Замятин в романе «Мы» (опубликован в 1920 году).",https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D1%82%D0%B0%D0%BB%D0%B8%D1%82%D0%B0%D1%80%D0%B8%D0%B7%D0%BC
74,Унификация,"Унифика́ция (от. лат. unus «один» + facio «делаю»; «объединение») — приведение к единообразной системе или форме. 
В технике — управление многообразием (соответствует англ. variety control и фр. gestion de la diversité). Принципы технической унификации, направленной в первую очередь на устранение излишнего многообразия изделий, их составных частей и процессов изготовления, используются не только в сфере производства, но и в других областях деятельности: ряды номиналов радиодеталей, унификация размеров архитектурных элементов «цай фэнь», модульная мебель, объёмно-модульное домостроение, унификация размеров оборудования и так далее.",https://ru.wikipedia.org/wiki/%D0%A3%D0%BD%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F
75,Французский язык,"Францу́зский язы́к (самоназвание — le français, la langue française) — язык французов (официальный язык Франции). Один из официальных языков франкоязычного населения Бельгии, Швейцарии (главным образом в Романдии) и Канады (главным образом в Квебеке). Французским языком пользуется население многих государств Африки, Карибского бассейна (Гаити и другие), Французской Гвианы, в том числе и в качестве официального языка.
Относится к индоевропейской семье языков (Италийская ветвь, романская группа, галло-романская подгруппа). Развился из народной латыни и ушёл от неё дальше, чем любой другой романский язык. Письменность на основе латинского алфавита.
Один из официальных языков ООН и ЮНЕСКО. Французский — официальный язык большого числа международных организаций и один из самых изучаемых как иностранный. Пятый по количеству носителей язык мира, после английского, китайского, хинди и испанского. Французский язык является единственным, наряду с английским, присутствующим на всех 5 континентах мира. Согласно данным международной организации франкоязычных стран (МОФ) «Франкофония» на 2022 год, в 112 странах и территориях, число людей, способных изъясняться на французском языке — более 321 миллиона человек.",https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%83%D0%B7%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA
76,Цивилизация,"Цивилиза́ция (от лат. civilis — гражданский, государственный):

в общефилософском значении: социальная форма движения материи, обеспечивающая её стабильность и способность к саморазвитию путём саморегуляции обмена с окружающей средой (человеческая цивилизация в масштабе космического устройства);
в историко-философском значении: единство исторического процесса и совокупности материально-технических и духовных достижений человечества в ходе этого процесса (человеческая цивилизация в истории Земли);
стадия всемирного исторического процесса, связанная с достижением определённого уровня социальности (стадия саморегуляции и самопроизводства при относительной независимости от природы, дифференцированности общественного сознания);
локализованное во времени и пространстве общество. Локальные цивилизации являются целостными системами, представляющими собой комплексы экономической, политической, социальной и духовной подсистем, и развивающиеся по законам витальных циклов.Одним из первых термин «цивилизация» в научный оборот ввёл философ Адам Фергюсон, который подразумевал под термином стадию в развитии человеческого общества, характеризующуюся существованием общественных страт, а также городов, письменности и других подобных явлений. Предложенная шотландским учёным стадиальная периодизация мировой истории (дикость — варварство — цивилизация) пользовалась поддержкой в научных кругах в конце XVIII — начале XIX века, но с ростом популярности в конце XIX — начале XX века плюрально-циклического подхода к истории, под общим понятием «цивилизации» всё больше стали подразумеваться «локальные цивилизации».",https://ru.wikipedia.org/wiki/%D0%A6%D0%B8%D0%B2%D0%B8%D0%BB%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F
